Year,Month,Day,Hour,Minute,DNI,Wind Speed
2019,1,31,21,30,0,4
2019,1,31,22,30,0,4
2019,1,31,23,30,0,3.9000000000000004
2019,2,1,0,30,0,3.7
2019,2,1,1,30,0,3.6
2019,2,1,2,30,0,3.5
2019,2,1,3,30,0,3.5
2019,2,1,4,30,0,3.3000000000000003
2019,2,1,5,30,0,3
2019,2,1,6,30,0,2.7
2019,2,1,7,30,38,2.6
2019,2,1,8,30,278,2.5
2019,2,1,9,30,472,2.3000000000000003
2019,2,1,10,30,368,2.4000000000000004
2019,2,1,11,30,235,2.5
2019,2,1,12,30,367,2.4000000000000004
2019,2,1,13,30,410,2.3000000000000003
2019,2,1,14,30,333,2.1
2019,2,1,15,30,181,2
2019,2,1,16,30,39,2
2019,2,1,17,30,0,2.1
2019,2,1,18,30,0,2.2
2019,2,1,19,30,0,2.4000000000000004
2019,2,1,20,30,0,2.6
2019,2,1,21,30,0,2.7
2019,2,1,22,30,0,2.7
2019,2,1,23,30,0,2.7
2019,2,2,0,30,0,2.6
2019,2,2,1,30,0,2.5
2019,2,2,2,30,0,2.3000000000000003
2019,2,2,3,30,0,2.1
2019,2,2,4,30,0,2
2019,2,2,5,30,0,1.8
2019,2,2,6,30,0,1.5
2019,2,2,7,30,29,1.4000000000000001
2019,2,2,8,30,546,1.7000000000000002
2019,2,2,9,30,448,2.4000000000000004
2019,2,2,10,30,454,3.2
2019,2,2,11,30,340,4.1000000000000005
2019,2,2,12,30,339,4.7
2019,2,2,13,30,807,5
2019,2,2,14,30,496,5.2
2019,2,2,15,30,560,5.2
2019,2,2,16,30,72,5.1000000000000005
2019,2,2,17,30,0,5.1000000000000005
2019,2,2,18,30,0,5.2
2019,2,2,19,30,0,5
2019,2,2,20,30,0,4.7
2019,2,2,21,30,0,4.4
2019,2,2,22,30,0,4.2
2019,2,2,23,30,0,3.9000000000000004
2019,2,3,0,30,0,3.7
2019,2,3,1,30,0,3.4000000000000004
2019,2,3,2,30,0,2.9000000000000004
2019,2,3,3,30,0,2.5
2019,2,3,4,30,0,2.2
2019,2,3,5,30,0,1.8
2019,2,3,6,30,0,1.7000000000000002
2019,2,3,7,30,268,1.6
2019,2,3,8,30,626,1.4000000000000001
2019,2,3,9,30,772,1.2000000000000002
2019,2,3,10,30,832,1.2000000000000002
2019,2,3,11,30,702,1.2000000000000002
2019,2,3,12,30,426,1.3
2019,2,3,13,30,499,1.5
2019,2,3,14,30,583,1.5
2019,2,3,15,30,686,1.5
2019,2,3,16,30,178,1.7000000000000002
2019,2,3,17,30,0,1.8
2019,2,3,18,30,0,1.9000000000000001
2019,2,3,19,30,0,2.1
2019,2,3,20,30,0,2
2019,2,3,21,30,0,1.7000000000000002
2019,2,3,22,30,0,1.6
2019,2,3,23,30,0,1.7000000000000002
2019,2,4,0,30,0,1.8
2019,2,4,1,30,0,1.8
2019,2,4,2,30,0,1.7000000000000002
2019,2,4,3,30,0,1.6
2019,2,4,4,30,0,1.5
2019,2,4,5,30,0,1.3
2019,2,4,6,30,0,1.3
2019,2,4,7,30,320,1.2000000000000002
2019,2,4,8,30,661,1.1
2019,2,4,9,30,806,1.2000000000000002
2019,2,4,10,30,876,1.7000000000000002
2019,2,4,11,30,846,2.1
2019,2,4,12,30,874,2.1
2019,2,4,13,30,894,1.7000000000000002
2019,2,4,14,30,846,1.4000000000000001
2019,2,4,15,30,745,1.4000000000000001
2019,2,4,16,30,512,1.5
2019,2,4,17,30,0,1.6
2019,2,4,18,30,0,1.5
2019,2,4,19,30,0,1.5
2019,2,4,20,30,0,1.4000000000000001
2019,2,4,21,30,0,1.3
2019,2,4,22,30,0,1.2000000000000002
2019,2,4,23,30,0,1.2000000000000002
2019,2,5,0,30,0,1.2000000000000002
2019,2,5,1,30,0,1.1
2019,2,5,2,30,0,1.2000000000000002
2019,2,5,3,30,0,1.2000000000000002
2019,2,5,4,30,0,1.3
2019,2,5,5,30,0,1.3
2019,2,5,6,30,0,1.4000000000000001
2019,2,5,7,30,185,1.6
2019,2,5,8,30,357,1.8
2019,2,5,9,30,27,1.8
2019,2,5,10,30,99,1.9000000000000001
2019,2,5,11,30,284,2
2019,2,5,12,30,688,2
2019,2,5,13,30,810,1.9000000000000001
2019,2,5,14,30,799,1.7000000000000002
2019,2,5,15,30,585,1.6
2019,2,5,16,30,158,1.8
2019,2,5,17,30,0,1.9000000000000001
2019,2,5,18,30,0,2
2019,2,5,19,30,0,2.7
2019,2,5,20,30,0,3.5
2019,2,5,21,30,0,3.7
2019,2,5,22,30,0,3.4000000000000004
2019,2,5,23,30,0,3.1
2019,2,6,0,30,0,2.9000000000000004
2019,2,6,1,30,0,2.9000000000000004
2019,2,6,2,30,0,2.8000000000000003
2019,2,6,3,30,0,2.7
2019,2,6,4,30,0,2.6
2019,2,6,5,30,0,2.6
2019,2,6,6,30,0,2.7
2019,2,6,7,30,392,2.9000000000000004
2019,2,6,8,30,718,3.1
2019,2,6,9,30,843,3.2
2019,2,6,10,30,562,3
2019,2,6,11,30,360,2.7
2019,2,6,12,30,334,2.5
2019,2,6,13,30,3,2.7
2019,2,6,14,30,9,2.8000000000000003
2019,2,6,15,30,17,2.7
2019,2,6,16,30,0,3
2019,2,6,17,30,0,3.4000000000000004
2019,2,6,18,30,0,3.4000000000000004
2019,2,6,19,30,0,3.5
2019,2,6,20,30,0,3.2
2019,2,6,21,30,0,2.8000000000000003
2019,2,6,22,30,0,2.1
2019,2,6,23,30,0,1.6
2019,2,7,0,30,0,1.5
2019,2,7,1,30,0,1.5
2019,2,7,2,30,0,1.9000000000000001
2019,2,7,3,30,0,2.7
2019,2,7,4,30,0,3.3000000000000003
2019,2,7,5,30,0,3.5
2019,2,7,6,30,0,3.5
2019,2,7,7,30,220,3.4000000000000004
2019,2,7,8,30,295,3.3000000000000003
2019,2,7,9,30,0,3.3000000000000003
2019,2,7,10,30,2,3.2
2019,2,7,11,30,4,2.9000000000000004
2019,2,7,12,30,0,2.6
2019,2,7,13,30,0,2.3000000000000003
2019,2,7,14,30,0,2.1
2019,2,7,15,30,2,1.7000000000000002
2019,2,7,16,30,0,1.2000000000000002
2019,2,7,17,30,0,1.1
2019,2,7,18,30,0,1.2000000000000002
2019,2,7,19,30,0,1.6
2019,2,7,20,30,0,1.5
2019,2,7,21,30,0,1.7000000000000002
2019,2,7,22,30,0,2
2019,2,7,23,30,0,2.4000000000000004
2019,2,8,0,30,0,2.4000000000000004
2019,2,8,1,30,0,2.1
2019,2,8,2,30,0,2
2019,2,8,3,30,0,2.3000000000000003
2019,2,8,4,30,0,2.6
2019,2,8,5,30,0,2.6
2019,2,8,6,30,0,3.1
2019,2,8,7,30,0,3.7
2019,2,8,8,30,0,3.7
2019,2,8,9,30,0,3.3000000000000003
2019,2,8,10,30,0,3.3000000000000003
2019,2,8,11,30,0,4.5
2019,2,8,12,30,7,6
2019,2,8,13,30,555,6.5
2019,2,8,14,30,652,6.300000000000001
2019,2,8,15,30,348,6
2019,2,8,16,30,505,6
2019,2,8,17,30,0,6.1000000000000005
2019,2,8,18,30,0,6.1000000000000005
2019,2,8,19,30,0,6
2019,2,8,20,30,0,6
2019,2,8,21,30,0,6
2019,2,8,22,30,0,6
2019,2,8,23,30,0,6
2019,2,9,0,30,0,6
2019,2,9,1,30,0,6.1000000000000005
2019,2,9,2,30,0,6.300000000000001
2019,2,9,3,30,0,6.6000000000000005
2019,2,9,4,30,0,6.800000000000001
2019,2,9,5,30,0,6.800000000000001
2019,2,9,6,30,0,6.7
2019,2,9,7,30,89,6.7
2019,2,9,8,30,784,6.800000000000001
2019,2,9,9,30,900,6.7
2019,2,9,10,30,954,6.7
2019,2,9,11,30,977,6.5
2019,2,9,12,30,980,6.2
2019,2,9,13,30,958,5.800000000000001
2019,2,9,14,30,915,5.5
2019,2,9,15,30,824,4.9
2019,2,9,16,30,614,4.3
2019,2,9,17,30,15,4
2019,2,9,18,30,0,4
2019,2,9,19,30,0,3.8000000000000003
2019,2,9,20,30,0,3.7
2019,2,9,21,30,0,3.6
2019,2,9,22,30,0,3.7
2019,2,9,23,30,0,3.7
2019,2,10,0,30,0,3.6
2019,2,10,1,30,0,3.3000000000000003
2019,2,10,2,30,0,3.1
2019,2,10,3,30,0,2.8000000000000003
2019,2,10,4,30,0,2.5
2019,2,10,5,30,0,2.3000000000000003
2019,2,10,6,30,0,2.2
2019,2,10,7,30,458,2.4000000000000004
2019,2,10,8,30,749,2.3000000000000003
2019,2,10,9,30,871,2.1
2019,2,10,10,30,923,2.2
2019,2,10,11,30,643,2.5
2019,2,10,12,30,364,2.8000000000000003
2019,2,10,13,30,251,2.8000000000000003
2019,2,10,14,30,331,2.5
2019,2,10,15,30,436,2
2019,2,10,16,30,250,1.8
2019,2,10,17,30,0,1.9000000000000001
2019,2,10,18,30,0,1.8
2019,2,10,19,30,0,2.1
2019,2,10,20,30,0,2.3000000000000003
2019,2,10,21,30,0,2.1
2019,2,10,22,30,0,1.9000000000000001
2019,2,10,23,30,0,1.8
2019,2,11,0,30,0,1.7000000000000002
2019,2,11,1,30,0,1.5
2019,2,11,2,30,0,1.4000000000000001
2019,2,11,3,30,0,1.2000000000000002
2019,2,11,4,30,0,1.1
2019,2,11,5,30,0,0.9
2019,2,11,6,30,0,1
2019,2,11,7,30,0,1.2000000000000002
2019,2,11,8,30,2,1.6
2019,2,11,9,30,9,2
2019,2,11,10,30,60,2.4000000000000004
2019,2,11,11,30,4,2.6
2019,2,11,12,30,21,2.8000000000000003
2019,2,11,13,30,4,2.8000000000000003
2019,2,11,14,30,66,2.8000000000000003
2019,2,11,15,30,28,2.6
2019,2,11,16,30,40,2.4000000000000004
2019,2,11,17,30,0,2.4000000000000004
2019,2,11,18,30,0,2.4000000000000004
2019,2,11,19,30,0,2.5
2019,2,11,20,30,0,2.5
2019,2,11,21,30,0,2.6
2019,2,11,22,30,0,2.8000000000000003
2019,2,11,23,30,0,2.9000000000000004
2019,2,12,0,30,0,3.1
2019,2,12,1,30,0,3.5
2019,2,12,2,30,0,4.1000000000000005
2019,2,12,3,30,0,4.6000000000000005
2019,2,12,4,30,0,4.9
2019,2,12,5,30,0,5.300000000000001
2019,2,12,6,30,0,5.5
2019,2,12,7,30,0,5.6000000000000005
2019,2,12,8,30,0,5.9
2019,2,12,9,30,0,6.300000000000001
2019,2,12,10,30,0,6.4
2019,2,12,11,30,0,6.5
2019,2,12,12,30,0,6.5
2019,2,12,13,30,0,6.4
2019,2,12,14,30,0,6.300000000000001
2019,2,12,15,30,0,6.1000000000000005
2019,2,12,16,30,0,6
2019,2,12,17,30,0,5.800000000000001
2019,2,12,18,30,0,5.7
2019,2,12,19,30,0,4.9
2019,2,12,20,30,0,3.7
2019,2,12,21,30,0,2.7
2019,2,12,22,30,0,2.3000000000000003
2019,2,12,23,30,0,2
2019,2,13,0,30,0,2.2
2019,2,13,1,30,0,2.8000000000000003
2019,2,13,2,30,0,3.6
2019,2,13,3,30,0,4.2
2019,2,13,4,30,0,4.5
2019,2,13,5,30,0,4.6000000000000005
2019,2,13,6,30,0,4.9
2019,2,13,7,30,262,5.2
2019,2,13,8,30,737,5.300000000000001
2019,2,13,9,30,738,5.5
2019,2,13,10,30,617,5.9
2019,2,13,11,30,293,6.1000000000000005
2019,2,13,12,30,215,6.1000000000000005
2019,2,13,13,30,41,6
2019,2,13,14,30,0,6.1000000000000005
2019,2,13,15,30,108,6.1000000000000005
2019,2,13,16,30,194,6
2019,2,13,17,30,36,6
2019,2,13,18,30,0,6
2019,2,13,19,30,0,5.5
2019,2,13,20,30,0,5.1000000000000005
2019,2,13,21,30,0,4.9
2019,2,13,22,30,0,4.9
2019,2,13,23,30,0,5
2019,2,14,0,30,0,5.1000000000000005
2019,2,14,1,30,0,5.2
2019,2,14,2,30,0,5.2
2019,2,14,3,30,0,5.1000000000000005
2019,2,14,4,30,0,5
2019,2,14,5,30,0,4.800000000000001
2019,2,14,6,30,0,4.7
2019,2,14,7,30,52,4.6000000000000005
2019,2,14,8,30,721,4.6000000000000005
2019,2,14,9,30,560,4.4
2019,2,14,10,30,906,4
2019,2,14,11,30,912,3.7
2019,2,14,12,30,907,3.4000000000000004
2019,2,14,13,30,858,2.9000000000000004
2019,2,14,14,30,661,2.3000000000000003
2019,2,14,15,30,549,1.9000000000000001
2019,2,14,16,30,378,1.9000000000000001
2019,2,14,17,30,37,1.9000000000000001
2019,2,14,18,30,0,1.8
2019,2,14,19,30,0,1.8
2019,2,14,20,30,0,2.2
2019,2,14,21,30,0,2.7
2019,2,14,22,30,0,3.1
2019,2,14,23,30,0,3.2
2019,2,15,0,30,0,3.2
2019,2,15,1,30,0,3.6
2019,2,15,2,30,0,4.2
2019,2,15,3,30,0,4.7
2019,2,15,4,30,0,4.9
2019,2,15,5,30,0,4.800000000000001
2019,2,15,6,30,0,4.6000000000000005
2019,2,15,7,30,0,4.5
2019,2,15,8,30,5,4.5
2019,2,15,9,30,1,4.4
2019,2,15,10,30,1,4.4
2019,2,15,11,30,0,4.5
2019,2,15,12,30,55,4.5
2019,2,15,13,30,37,4.5
2019,2,15,14,30,749,4.3
2019,2,15,15,30,352,4.3
2019,2,15,16,30,65,4.6000000000000005
2019,2,15,17,30,0,4.6000000000000005
2019,2,15,18,30,0,4.5
2019,2,15,19,30,0,3.3000000000000003
2019,2,15,20,30,0,2.8000000000000003
2019,2,15,21,30,0,2.8000000000000003
2019,2,15,22,30,0,3.1
2019,2,15,23,30,0,3.5
2019,2,16,0,30,0,3.5
2019,2,16,1,30,0,3.4000000000000004
2019,2,16,2,30,0,3.4000000000000004
2019,2,16,3,30,0,3.4000000000000004
2019,2,16,4,30,0,3.3000000000000003
2019,2,16,5,30,0,3.4000000000000004
2019,2,16,6,30,0,3.6
2019,2,16,7,30,489,3.9000000000000004
2019,2,16,8,30,754,4.2
2019,2,16,9,30,861,4
2019,2,16,10,30,911,3.8000000000000003
2019,2,16,11,30,929,3.6
2019,2,16,12,30,937,3.5
2019,2,16,13,30,933,3.6
2019,2,16,14,30,888,3.7
2019,2,16,15,30,797,3.8000000000000003
2019,2,16,16,30,603,3.8000000000000003
2019,2,16,17,30,70,4
2019,2,16,18,30,0,4.1000000000000005
2019,2,16,19,30,0,4.1000000000000005
2019,2,16,20,30,0,4.2
2019,2,16,21,30,0,4.3
2019,2,16,22,30,0,4.2
2019,2,16,23,30,0,4
2019,2,17,0,30,0,3.9000000000000004
2019,2,17,1,30,0,3.8000000000000003
2019,2,17,2,30,0,3.6
2019,2,17,3,30,0,3.5
2019,2,17,4,30,0,3.4000000000000004
2019,2,17,5,30,0,3.4000000000000004
2019,2,17,6,30,0,3.5
2019,2,17,7,30,425,3.4000000000000004
2019,2,17,8,30,796,2.9000000000000004
2019,2,17,9,30,902,2.3000000000000003
2019,2,17,10,30,954,1.7000000000000002
2019,2,17,11,30,970,1
2019,2,17,12,30,233,0.8
2019,2,17,13,30,21,1.2000000000000002
2019,2,17,14,30,140,1.2000000000000002
2019,2,17,15,30,755,1
2019,2,17,16,30,376,1.1
2019,2,17,17,30,0,1.2000000000000002
2019,2,17,18,30,0,1.2000000000000002
2019,2,17,19,30,0,1.8
2019,2,17,20,30,0,1.8
2019,2,17,21,30,0,1.9000000000000001
2019,2,17,22,30,0,2.3000000000000003
2019,2,17,23,30,0,2.1
2019,2,18,0,30,0,1.9000000000000001
2019,2,18,1,30,0,2.2
2019,2,18,2,30,0,2.4000000000000004
2019,2,18,3,30,0,2.6
2019,2,18,4,30,0,2.6
2019,2,18,5,30,0,2.3000000000000003
2019,2,18,6,30,0,1.9000000000000001
2019,2,18,7,30,0,1.5
2019,2,18,8,30,0,1.1
2019,2,18,9,30,0,1.4000000000000001
2019,2,18,10,30,2,2.5
2019,2,18,11,30,16,3.8000000000000003
2019,2,18,12,30,7,5
2019,2,18,13,30,5,5.6000000000000005
2019,2,18,14,30,1,6.1000000000000005
2019,2,18,15,30,158,6.4
2019,2,18,16,30,478,6.4
2019,2,18,17,30,51,6.2
2019,2,18,18,30,0,6.2
2019,2,18,19,30,0,6.2
2019,2,18,20,30,0,5.9
2019,2,18,21,30,0,5.6000000000000005
2019,2,18,22,30,0,5.300000000000001
2019,2,18,23,30,0,5.1000000000000005
2019,2,19,0,30,0,4.9
2019,2,19,1,30,0,4.7
2019,2,19,2,30,0,4.4
2019,2,19,3,30,0,4.2
2019,2,19,4,30,0,4
2019,2,19,5,30,0,3.8000000000000003
2019,2,19,6,30,0,3.8000000000000003
2019,2,19,7,30,491,3.8000000000000003
2019,2,19,8,30,581,3.6
2019,2,19,9,30,640,3.5
2019,2,19,10,30,662,3.3000000000000003
2019,2,19,11,30,561,3.3000000000000003
2019,2,19,12,30,472,3.3000000000000003
2019,2,19,13,30,646,3.4000000000000004
2019,2,19,14,30,839,3.4000000000000004
2019,2,19,15,30,801,3.2
2019,2,19,16,30,379,3
2019,2,19,17,30,0,3.1
2019,2,19,18,30,0,3.3000000000000003
2019,2,19,19,30,0,3.5
2019,2,19,20,30,0,3.4000000000000004
2019,2,19,21,30,0,3.1
2019,2,19,22,30,0,2.9000000000000004
2019,2,19,23,30,0,2.6
2019,2,20,0,30,0,2.3000000000000003
2019,2,20,1,30,0,2.1
2019,2,20,2,30,0,2
2019,2,20,3,30,0,2.1
2019,2,20,4,30,0,2
2019,2,20,5,30,0,2
2019,2,20,6,30,0,2.1
2019,2,20,7,30,0,2.4000000000000004
2019,2,20,8,30,0,2.7
2019,2,20,9,30,0,2.4000000000000004
2019,2,20,10,30,0,2.3000000000000003
2019,2,20,11,30,0,2.2
2019,2,20,12,30,0,2.3000000000000003
2019,2,20,13,30,0,2.8000000000000003
2019,2,20,14,30,0,2.9000000000000004
2019,2,20,15,30,0,2.9000000000000004
2019,2,20,16,30,0,3.2
2019,2,20,17,30,0,3.6
2019,2,20,18,30,0,3.7
2019,2,20,19,30,0,3.8000000000000003
2019,2,20,20,30,0,3.9000000000000004
2019,2,20,21,30,0,4.1000000000000005
2019,2,20,22,30,0,4.2
2019,2,20,23,30,0,3.9000000000000004
2019,2,21,0,30,0,3.2
2019,2,21,1,30,0,2.3000000000000003
2019,2,21,2,30,0,1.8
2019,2,21,3,30,0,2.2
2019,2,21,4,30,0,2.8000000000000003
2019,2,21,5,30,0,3
2019,2,21,6,30,0,3.5
2019,2,21,7,30,133,3.9000000000000004
2019,2,21,8,30,343,4
2019,2,21,9,30,538,4
2019,2,21,10,30,717,3.9000000000000004
2019,2,21,11,30,634,3.7
2019,2,21,12,30,574,3.4000000000000004
2019,2,21,13,30,496,3
2019,2,21,14,30,715,2.8000000000000003
2019,2,21,15,30,730,2.5
2019,2,21,16,30,566,2.3000000000000003
2019,2,21,17,30,96,2.3000000000000003
2019,2,21,18,30,0,2.4000000000000004
2019,2,21,19,30,0,2.9000000000000004
2019,2,21,20,30,0,3.1
2019,2,21,21,30,0,3.1
2019,2,21,22,30,0,3
2019,2,21,23,30,0,2.9000000000000004
2019,2,22,0,30,0,2.9000000000000004
2019,2,22,1,30,0,2.8000000000000003
2019,2,22,2,30,0,2.8000000000000003
2019,2,22,3,30,0,2.8000000000000003
2019,2,22,4,30,0,2.8000000000000003
2019,2,22,5,30,0,2.9000000000000004
2019,2,22,6,30,0,3
2019,2,22,7,30,96,3
2019,2,22,8,30,336,3
2019,2,22,9,30,311,2.9000000000000004
2019,2,22,10,30,240,2.8000000000000003
2019,2,22,11,30,197,2.8000000000000003
2019,2,22,12,30,240,2.8000000000000003
2019,2,22,13,30,250,2.5
2019,2,22,14,30,272,2.2
2019,2,22,15,30,266,1.9000000000000001
2019,2,22,16,30,145,1.9000000000000001
2019,2,22,17,30,0,2
2019,2,22,18,30,0,2.1
2019,2,22,19,30,0,2.2
2019,2,22,20,30,0,2.2
2019,2,22,21,30,0,2.3000000000000003
2019,2,22,22,30,0,2.5
2019,2,22,23,30,0,2.8000000000000003
2019,2,23,0,30,0,2.9000000000000004
2019,2,23,1,30,0,2.8000000000000003
2019,2,23,2,30,0,2.7
2019,2,23,3,30,0,2.6
2019,2,23,4,30,0,2.5
2019,2,23,5,30,0,2.4000000000000004
2019,2,23,6,30,0,2.4000000000000004
2019,2,23,7,30,118,2.5
2019,2,23,8,30,298,2.4000000000000004
2019,2,23,9,30,213,2.2
2019,2,23,10,30,124,1.9000000000000001
2019,2,23,11,30,87,1.5
2019,2,23,12,30,68,1.4000000000000001
2019,2,23,13,30,20,1.4000000000000001
2019,2,23,14,30,3,1.4000000000000001
2019,2,23,15,30,8,1.5
2019,2,23,16,30,0,1.7000000000000002
2019,2,23,17,30,0,1.9000000000000001
2019,2,23,18,30,0,2
2019,2,23,19,30,0,2.1
2019,2,23,20,30,0,2.3000000000000003
2019,2,23,21,30,0,2.5
2019,2,23,22,30,0,2.9000000000000004
2019,2,23,23,30,0,3.4000000000000004
2019,2,24,0,30,0,4
2019,2,24,1,30,0,4.5
2019,2,24,2,30,0,4.7
2019,2,24,3,30,0,4.800000000000001
2019,2,24,4,30,0,5.6000000000000005
2019,2,24,5,30,0,6
2019,2,24,6,30,0,4.7
2019,2,24,7,30,0,3.2
2019,2,24,8,30,0,2.5
2019,2,24,9,30,0,2.7
2019,2,24,10,30,0,3.3000000000000003
2019,2,24,11,30,1,4.1000000000000005
2019,2,24,12,30,0,4.5
2019,2,24,13,30,0,4.3
2019,2,24,14,30,0,3.9000000000000004
2019,2,24,15,30,0,3.6
2019,2,24,16,30,291,3.9000000000000004
2019,2,24,17,30,52,4.800000000000001
2019,2,24,18,30,0,5.4
2019,2,24,19,30,0,6.6000000000000005
2019,2,24,20,30,0,7.1000000000000005
2019,2,24,21,30,0,7
2019,2,24,22,30,0,7
2019,2,24,23,30,0,7.2
2019,2,25,0,30,0,7.4
2019,2,25,1,30,0,7.6000000000000005
2019,2,25,2,30,0,7.9
2019,2,25,3,30,0,8.1
2019,2,25,4,30,0,8.1
2019,2,25,5,30,0,7.9
2019,2,25,6,30,0,8
2019,2,25,7,30,396,8.3
2019,2,25,8,30,337,8.6
2019,2,25,9,30,716,8.9
2019,2,25,10,30,611,8.9
2019,2,25,11,30,454,8.9
2019,2,25,12,30,355,8.8
2019,2,25,13,30,548,8.700000000000001
2019,2,25,14,30,943,8.5
2019,2,25,15,30,869,8.200000000000001
2019,2,25,16,30,715,7.9
2019,2,25,17,30,202,7.6000000000000005
2019,2,25,18,30,0,7.5
2019,2,25,19,30,0,7.2
2019,2,25,20,30,0,6.800000000000001
2019,2,25,21,30,0,6.5
2019,2,25,22,30,0,6.2
2019,2,25,23,30,0,5.9
2019,2,26,0,30,0,5.800000000000001
2019,2,26,1,30,0,5.7
2019,2,26,2,30,0,5.6000000000000005
2019,2,26,3,30,0,5.5
2019,2,26,4,30,0,5.4
2019,2,26,5,30,0,5.300000000000001
2019,2,26,6,30,23,5.2
2019,2,26,7,30,545,5.2
2019,2,26,8,30,759,5.2
2019,2,26,9,30,861,5.2
2019,2,26,10,30,781,5.300000000000001
2019,2,26,11,30,785,5.4
2019,2,26,12,30,933,5.4
2019,2,26,13,30,915,5.4
2019,2,26,14,30,870,5.4
2019,2,26,15,30,695,5.1000000000000005
2019,2,26,16,30,627,4.800000000000001
2019,2,26,17,30,178,4.6000000000000005
2019,2,26,18,30,0,4.7
2019,2,26,19,30,0,4.9
2019,2,26,20,30,0,4.800000000000001
2019,2,26,21,30,0,4.7
2019,2,26,22,30,0,4.4
2019,2,26,23,30,0,4
2019,2,27,0,30,0,3.7
2019,2,27,1,30,0,3.5
2019,2,27,2,30,0,3.5
2019,2,27,3,30,0,3.6
2019,2,27,4,30,0,3.4000000000000004
2019,2,27,5,30,0,3.1
2019,2,27,6,30,0,2.9000000000000004
2019,2,27,7,30,3,2.9000000000000004
2019,2,27,8,30,130,2.8000000000000003
2019,2,27,9,30,72,2.6
2019,2,27,10,30,72,2.4000000000000004
2019,2,27,11,30,114,2.2
2019,2,27,12,30,193,2.1
2019,2,27,13,30,173,2
2019,2,27,14,30,116,2.1
2019,2,27,15,30,507,2.5
2019,2,27,16,30,51,2.5
2019,2,27,17,30,0,2.4000000000000004
2019,2,27,18,30,0,2.3000000000000003
2019,2,27,19,30,0,2.4000000000000004
2019,2,27,20,30,0,2.3000000000000003
2019,2,27,21,30,0,2
2019,2,27,22,30,0,1.6
2019,2,27,23,30,0,1.3
2019,2,28,0,30,0,0.8
2019,2,28,1,30,0,0.6000000000000001
2019,2,28,2,30,0,1.1
2019,2,28,3,30,0,1.5
2019,2,28,4,30,0,1.7000000000000002
2019,2,28,5,30,0,2.3000000000000003
2019,2,28,6,30,0,3.7
2019,2,28,7,30,434,5.1000000000000005
2019,2,28,8,30,787,5.6000000000000005
2019,2,28,9,30,898,5.5
2019,2,28,10,30,840,5.2
2019,2,28,11,30,961,4.7
2019,2,28,12,30,967,4.3
2019,2,28,13,30,883,4
2019,2,28,14,30,662,3.6
2019,2,28,15,30,516,3
2019,2,28,16,30,281,2.6
2019,2,28,17,30,12,2.6
2019,2,28,18,30,0,2.7
2019,2,28,19,30,0,3.1
2019,2,28,20,30,0,3.2
2019,2,28,21,30,0,3.1
2019,2,28,22,30,0,2.9000000000000004
2019,2,28,23,30,0,2.7
2019,3,1,0,30,0,2.6
2019,3,1,1,30,0,2.4000000000000004
2019,3,1,2,30,0,2.3000000000000003
2019,3,1,3,30,0,2.2
2019,3,1,4,30,0,2.1
2019,3,1,5,30,0,2.1
2019,3,1,6,30,0,2.4000000000000004
2019,3,1,7,30,0,2.8000000000000003
2019,3,1,8,30,0,2.8000000000000003
2019,3,1,9,30,32,2.7
2019,3,1,10,30,2,2.6
2019,3,1,11,30,57,2.6
2019,3,1,12,30,18,2.7
2019,3,1,13,30,0,2.8000000000000003
2019,3,1,14,30,17,3
2019,3,1,15,30,0,3.1
2019,3,1,16,30,0,3
2019,3,1,17,30,0,3.2
2019,3,1,18,30,0,3.4000000000000004
2019,3,1,19,30,0,4
2019,3,1,20,30,0,4.3
2019,3,1,21,30,0,4.5
2019,3,1,22,30,0,4.9
2019,3,1,23,30,0,5
2019,3,2,0,30,0,5
2019,3,2,1,30,0,5.1000000000000005
2019,3,2,2,30,0,5.2
2019,3,2,3,30,0,5.2
2019,3,2,4,30,0,5.2
2019,3,2,5,30,0,5.1000000000000005
2019,3,2,6,30,0,4.9
2019,3,2,7,30,0,4.800000000000001
2019,3,2,8,30,107,4.4
2019,3,2,9,30,4,3.9000000000000004
2019,3,2,10,30,12,3.5
2019,3,2,11,30,26,3
2019,3,2,12,30,38,2.5
2019,3,2,13,30,100,2.3000000000000003
2019,3,2,14,30,149,2.1
2019,3,2,15,30,688,1.8
2019,3,2,16,30,394,1.8
2019,3,2,17,30,94,2.2
2019,3,2,18,30,0,2.4000000000000004
2019,3,2,19,30,0,2.7
2019,3,2,20,30,0,3
2019,3,2,21,30,0,3.1
2019,3,2,22,30,0,3.1
2019,3,2,23,30,0,3
2019,3,3,0,30,0,3
2019,3,3,1,30,0,2.9000000000000004
2019,3,3,2,30,0,2.9000000000000004
2019,3,3,3,30,0,2.9000000000000004
2019,3,3,4,30,0,2.8000000000000003
2019,3,3,5,30,0,2.7
2019,3,3,6,30,43,2.5
2019,3,3,7,30,455,2.6
2019,3,3,8,30,351,2.6
2019,3,3,9,30,315,2.3000000000000003
2019,3,3,10,30,298,1.6
2019,3,3,11,30,767,0.7000000000000001
2019,3,3,12,30,426,0.8
2019,3,3,13,30,40,1.5
2019,3,3,14,30,30,1.8
2019,3,3,15,30,7,2.1
2019,3,3,16,30,2,2.1
2019,3,3,17,30,0,1.9000000000000001
2019,3,3,18,30,0,1.9000000000000001
2019,3,3,19,30,0,2.4000000000000004
2019,3,3,20,30,0,2.9000000000000004
2019,3,3,21,30,0,3.4000000000000004
